t,k_pos,k_vel,k_acc,a_pos,a_vel,a_acc,e_pos,e_vel,e_acc,R10
1.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.987,0.3884491324424744,0.03541675955057144,0.14199893176555634,0.2862045466899872,0.020059164613485336,0.0,0.0,-0.007086566649377345,0.0,0.0
2.001,-0.021107541397213936,0.035861123353242874,-0.13287390768527985,0.032550957053899765,0.019922908395528797,0.0,0.0,-0.006686171516776085,0.0,0.0
2.014,-0.025721529498696327,0.03631383553147316,-0.23778836429119113,0.014212031848728657,0.016944583505392075,0.0,0.0,-0.005539105739444494,0.0,0.0
2.027,-0.020573111250996593,0.03810795396566391,0.2588981091976166,0.03510178253054619,0.015037713572382929,0.0,0.0,-0.004190998151898384,0.0,0.0
2.041,-0.026591669768095016,0.04049120843410492,0.0639885663986206,0.005775813013315201,0.012457765638828278,0.0,0.0,-0.0048724543303251275,0.0,0.0
2.054,-0.02227331325411797,0.041468225419521325,0.10781770944595336,0.02624751813709736,0.01175056491047144,0.0,0.0,-0.0064190514385700235,0.0,0.0
2.068,-0.028193391859531403,0.04050084948539734,-0.010669673793017864,-9.371443593408912e-05,0.014326712116599085,0.0,0.0,-0.007548633031547069,0.0,0.0
2.081,-0.008994952775537966,0.038238860666751855,-0.23042021691799164,0.03846484422683716,0.015780236572027206,0.0,0.0,-0.009264021180570126,0.0,0.0
2.094,-0.02533384226262569,0.037904415279626846,-0.0151811633259058,0.0014117001555860045,0.015505065210163592,0.0,0.0,-0.009264021180570126,0.0,0.0
2.108,-0.012522728182375433,0.03917255997657776,-0.5375339984893799,0.03700282424688339,0.01175875309854746,0.0,0.0,-0.009617701172828674,0.0,0.0
2.121,-0.02823314443230629,0.04492314159870148,-0.10003116726875304,-0.0009669919381849469,0.007430966943502425,0.0,0.0,-0.009673700667917728,0.0,0.0
2.134,-0.011245366185903547,0.04720626026391983,0.5059720873832704,0.0341968797147274,0.0096610551699996,0.0,0.0,-0.009562990628182888,0.0,0.0
2.148,-0.02580239623785019,0.046851184219121926,-0.2557734251022339,-0.00013785806368105114,0.009352113120257854,0.0,0.0,-0.009562990628182888,0.0,0.0
2.161,-0.014756008051335812,0.043507795780897134,1.1193132400512695,0.03504210710525513,0.015843354165554047,0.0,0.0,-0.006569448858499527,0.0,0.0
2.174,-0.02215481549501419,0.039199456572532654,-0.5476881861686707,0.006044055800884961,0.015886150300502777,0.0,0.0,-0.005044805817306042,0.0,0.0
2.188,-0.015271981246769428,0.03741557151079178,-0.013664701953530312,0.03415817767381668,0.01472209207713604,0.0,0.0,-0.0035147853195667267,0.0,0.0
2.201,-0.026211820542812347,0.036599256098270416,-0.4681853950023651,0.0009731826721690595,0.014062556438148022,0.0,0.0,-0.002545841271057725,0.0,0.0
2.214,-0.018367033451795575,0.03751654922962189,0.6242345571517944,0.02861032821238041,0.016790658235549927,0.0,0.0,-0.0022883876226842403,0.0,0.0
2.227,-0.023580754175782204,0.03717392310500145,0.30526232719421387,0.0032316194847226143,0.019082654267549515,0.0,0.0,-0.0015589427202939987,0.0,0.0
2.241,-0.0149538554251194,0.03557305783033371,0.20133882761001587,0.031001918017864227,0.02031979337334633,0.0,0.0,-1.330644590780139e-05,0.0,0.0
2.254,-0.01864038780331612,0.03603129833936691,-0.2742717266082764,0.00584365613758564,0.019608840346336365,0.0,0.0,0.0008284620707854627,0.0,0.0
2.268,-0.012106867507100104,0.03956817090511321,0.07535648345947266,0.0347912460565567,0.016956079751253128,0.0,0.0,0.0007725287578068674,0.0,0.0
2.281,-0.029419532045722008,0.04144828021526337,-0.5121626853942871,-0.00036466858000494545,0.016158204525709152,0.0,0.0,0.0008835751214064658,0.0,0.0
2.294,-0.016113225370645523,0.041655253618955605,0.36338710784912104,0.03348788991570473,0.016371792182326317,0.0,0.0,0.0012028468772768974,0.0,0.0
2.308,-0.028579838573932648,0.04065269604325295,-0.27500858902931213,-0.0011880892561748624,0.017870843410491943,0.0,0.0,0.0012668496929109097,0.0,0.0
2.321,-0.013950708322227,0.03898810595273972,-0.03638912364840508,0.03476657718420029,0.017981916666030884,0.0,0.0,0.0003746580914594233,0.0,0.0
2.334,-0.02721461094915867,0.03889815881848335,0.09047383815050125,-0.002314178738743067,0.018469881266355515,0.0,0.0,-0.0006821396527811885,0.0,0.0
2.348,-0.015133167617022991,0.03915055841207504,0.1319023072719574,0.03323639556765556,0.01854926347732544,0.0,0.0,2.8310925699770447e-05,0.0,0.0
2.361,-0.027678264304995537,0.03577062115073204,0.028341868892312046,-0.0038329837843775754,0.023157674819231037,0.0,0.0,0.0009752808837220072,0.0,0.0
2.374,-0.012781869620084764,0.03638239949941635,0.335927814245224,0.03724560514092445,0.02706390991806984,0.0,0.0,0.0008213576511479913,0.0,0.0
2.388,-0.01914402656257153,0.036848586052656174,-0.2567068934440613,0.005446023773401976,0.02812423929572105,0.0,0.0,0.0014389302814379334,0.0,0.0
2.401,-0.0165573600679636,0.03465188294649124,0.04445886984467506,0.04051030054688454,0.02462036907672882,0.0,0.0,0.0021910811774432655,0.0,0.0
2.414,-0.025340965017676357,0.03526518866419792,-0.5345594882965088,0.006088214460760355,0.0189844723790884,0.0,0.0,0.0014415108598768711,0.0,0.0
2.427,-0.022382676601409912,0.03908681124448776,-0.10025136917829514,0.034085024148225784,0.014330926351249218,0.0,0.0,0.0005368768470361829,0.0,0.0
2.441,-0.04106228798627853,0.04000016674399376,0.10866396874189375,-0.01101840753108263,0.013415426015853882,0.0,0.0,-0.0005380482180044055,0.0,0.0
2.454,-0.019687246531248093,0.03873536735773087,0.4399859309196472,0.03282107412815094,0.015608513727784157,0.0,0.0,-0.0005380482180044055,0.0,0.0
2.468,-0.03282582759857178,0.0362369641661644,0.3463059961795807,-0.006518710404634476,0.019367139786481857,0.0,0.0,-0.0024529281072318554,0.0,0.0
2.481,-0.011644743382930756,0.033171527087688446,0.07300329953432083,0.03989429399371147,0.019024308770895004,0.0,0.0,-0.0011327022220939398,0.0,0.0
2.494,-0.02923756279051304,0.030287139117717743,-0.684716522693634,-0.0012885055039077995,0.017696600407361984,0.0,0.0,0.0004939194186590612,0.0,0.0
2.507,-0.016030097380280495,0.031800776720047,0.0321527011692524,0.03925854712724686,0.016974270343780518,0.0,0.0,0.0004939194186590612,0.0,0.0
2.521,-0.03704318031668663,0.035612352192401886,-0.47499436140060425,-0.007274173200130463,0.011787636205554008,0.0,0.0,0.0006326311849988997,0.0,0.0
2.534,-0.015519458800554276,0.036038301885128014,0.31776362657547,0.03860366716980934,0.011753346771001816,0.0,0.0,0.0008901777327992022,0.0,0.0
2.548,-0.03508180379867554,0.03664363548159599,0.36776325106620794,-0.0059778899885714045,0.012458940036594868,0.0,0.0,0.0008901777327992022,0.0,0.0
2.561,-0.012783177196979524,0.03392350301146507,1.2672781944274902,0.03955822065472602,0.017551589757204056,0.0,0.0,-0.0025077154859900475,0.0,0.0
2.574,-0.0300122182816267,0.03114391304552555,-0.7947799563407899,-0.0005928063183091581,0.01450773049145937,0.0,0.0,-0.0033836753573268648,0.0,0.0
2.588,-0.014588485471904278,0.031244628131389614,0.23944254219532013,0.038668986409902566,0.01444933284074068,0.0,0.0,-0.003516430966556072,0.0,0.0
2.601,-0.019377849996089932,0.03011290170252323,-1.207725167274475,0.01826418377459049,0.00541895255446434,0.0,0.0,-0.003516430966556072,0.0,0.0
2.614,-0.020078834146261212,0.03182058781385422,-0.25811538100242615,0.03957569599151611,-0.00044854264706373215,0.0,0.0,-0.006780726369470358,0.0,0.0
2.628,-0.03515278548002243,0.033356327563524246,-0.4065731465816498,0.0015959442825987935,-0.007181258872151375,0.0,0.0,-0.008203335106372833,0.0,0.0
2.641,-0.023877721279859543,0.03516358882188797,0.36628034710884094,0.033141329884529114,-0.010598167777061462,0.0,0.0,-0.009612076915800573,0.0,0.0
2.654,-0.03537396341562271,0.03700871765613556,0.3911325931549072,-0.0028681764379143715,-0.009556344710290432,0.0,0.0,-0.011122888885438442,0.0,0.0
2.668,-0.014810719527304173,0.03915717825293541,0.5876561999320984,0.03501816838979721,-0.005868183448910713,0.0,0.0,-0.011829796247184277,0.0,0.0
2.681,-0.019427550956606865,0.03764506429433823,-0.27601513266563416,0.005548268556594849,-0.006357310339808464,0.0,0.0,-0.01095168385654688,0.0,0.0
2.694,-0.014863730408251286,0.03461886942386627,0.13661038875579834,0.034882191568613045,-0.006164210848510265,0.0,0.0,-0.01095168385654688,0.0,0.0
2.707,-0.025213811546564106,0.030710842460393906,-0.5550001859664917,0.002112756948918104,-0.004965599626302719,0.0,0.0,-0.010879866778850555,0.0,0.0
2.721,-0.02054890058934689,0.029122276231646534,-0.46465221047401434,0.03249896690249443,-0.001154559664428234,0.0,0.0,-0.010639549233019352,0.0,0.0
2.734,-0.02307776920497417,0.029387980699539185,0.119350403547287,0.005589306820183992,-0.003164114430546761,0.0,0.0,-0.0117798475548625,0.0,0.0
2.748,-0.02039134688675404,0.029465340077877045,0.06902046501636505,0.03276357427239418,-0.002948399633169174,0.0,0.0,-0.0117798475548625,0.0,0.0
2.761,-0.026362638920545575,0.03494090959429741,0.4254262447357178,0.0006797875394113362,-0.005300486460328102,0.0,0.0,-0.012686369940638542,0.0,0.0
2.774,-0.01645071431994438,0.03731881082057953,-0.11147763580083848,0.03142848610877991,-0.00637374259531498,0.0,0.0,-0.013650840148329737,0.0,0.0
2.788,-0.01652454398572445,0.03715297207236289,-0.29183852672576904,0.007322919089347123,-0.006817626766860485,0.0,0.0,-0.014462693594396114,0.0,0.0
2.801,-0.011724958196282389,0.036475740373134606,-0.14469423890113833,0.035276465117931366,-0.006791042163968086,0.0,0.0,-0.014462693594396114,0.0,0.0
2.814,-0.022068839520215988,0.036652527749538415,-0.22535529732704165,0.0011041531106457114,-0.008320817723870277,0.0,0.0,-0.014008009806275368,0.0,0.0
2.828,-0.02138824947178364,0.03804416209459305,0.15430596470832825,0.02836277894675732,-0.008530094288289547,0.0,0.0,-0.012878728099167349,0.0,0.0
2.841,-0.024839026853442192,0.040136117488145835,0.05924531444907189,-0.0005391275626607239,-0.005586177110671997,0.0,0.0,-0.010781832970678806,0.0,0.0
2.854,-0.0183817520737648,0.040827162563800805,0.4012112617492676,0.029690099880099297,-0.0014931801706552503,0.0,0.0,-0.010781832970678806,0.0,0.0
2.868,-0.02243012934923172,0.03758837655186653,0.01873884350061417,0.0003944758500438184,4.0220096707344055e-05,0.0,0.0,-0.009172422811388968,0.0,0.0
2.881,-0.022492514923214912,0.03215286508202553,0.2554292976856232,0.023668555542826653,0.003253469243645668,0.0,0.0,-0.00774003379046917,0.0,0.0
2.894,-0.02273596078157425,0.031545355916023254,-0.3129664361476898,-0.0009284784900955856,0.004709337837994099,0.0,0.0,-0.0064719822257757196,0.0,0.0
2.908,-0.02088394947350025,0.03338299319148064,0.3884393274784088,0.022839490324258804,0.007781461812555791,0.0,0.0,-0.0064719822257757196,0.0,0.0
2.921,-0.016741497442126274,0.03283318132162094,1.0370869636535645,0.004135644994676113,0.013901743106544018,0.0,0.0,-0.00618654303252697,0.0,0.0
2.934,-0.016194185242056847,0.03345962241292,-0.27907970547676086,0.029487222433090206,0.014624522067606447,0.0,0.0,-0.005655597895383834,0.0,0.0
2.948,-0.02015414275228977,0.030048785731196404,-0.12277007848024368,0.003685665549710393,0.017122533172369003,0.0,0.0,-0.003448328003287316,0.0,0.0
2.961,-0.017897969111800194,0.029172448441386223,-0.9351855516433715,0.036477919667959206,0.01583249494433403,0.0,0.0,-0.0021192613057792187,0.0,0.0
2.974,-0.029705826193094254,0.03181106597185135,-0.02415213920176029,-0.004666759632527828,0.013411238789558412,0.0,0.0,-0.0024546952918171883,0.0,0.0
2.987,-0.015889910981059074,0.032058101147413254,0.2073981016874313,0.03478993847966194,0.013553954660892488,0.0,0.0,-0.0033464611042290926,0.0,0.0
3.001,-0.02792893536388874,0.03623507544398308,0.9286246299743651,-0.003950817044824362,0.01820959150791168,0.0,0.0,-0.0035239411517977715,0.0,0.0
3.014,-0.0102824829518795,0.03627270832657815,0.09082525223493576,0.036170750856399536,0.019094510003924366,0.0,0.0,-0.0034055118449032307,0.0,0.0
3.027,-0.02409080229699612,0.0342906266450882,-0.44237533211708074,0.00012518881703726947,0.018801052123308185,0.0,0.0,-0.0033345832489430904,0.0,0.0
3.041,-0.015134751796722412,0.03238634765148163,-0.30533072352409363,0.04026295244693756,0.018283998593688008,0.0,0.0,-0.0030564418993890285,0.0,0.0
3.054,-0.026499126106500626,0.03071165271103382,-0.7907350063323975,0.0039933561347424975,0.015562931075692177,0.0,0.0,-0.0038351847324520354,0.0,0.0
3.068,-0.019903620705008507,0.031304806470870965,-0.1574556827545166,0.03775547444820404,0.012209306471049786,0.0,0.0,-0.004939937964081764,0.0,0.0
3.081,-0.03595997765660285,0.03931635245680809,0.5469854474067688,-0.005717174150049686,0.007686014287173747,0.0,0.0,-0.005220379680395126,0.0,0.0
3.094,-0.018729105591773987,0.0395893044769764,0.004953355528414249,0.03650191798806191,0.008051990531384945,0.0,0.0,-0.005220379680395126,0.0,0.0
3.107,-0.03178562968969345,0.04140514507889748,0.3248810470104217,-0.004785073455423117,0.0065591251477599135,0.0,0.0,-0.0060582300648093215,0.0,0.0
3.121,-0.007400083355605601,0.03704326972365379,0.4506902694702149,0.03574707359075546,0.012689000926911833,0.0,0.0,-0.007500891573727131,0.0,0.0
3.134,-0.020467864349484444,0.034461475908756256,-0.37241080403327936,0.003735817968845368,0.016003184020519257,0.0,0.0,-0.00658756447955966,0.0,0.0
3.148,-0.005566473118960857,0.034626301378011703,0.057597659528255456,0.04136692732572556,0.015658166259527206,0.0,0.0,-0.004867211449891329,0.0,0.0
3.161,-0.023963047191500664,0.031036294996738437,-1.08368718624115,0.004065606743097304,0.009418045170605183,0.0,0.0,-0.004291827324777842,0.0,0.0
3.174,-0.02456197328865528,0.032954126596450806,0.13222849369049072,0.02937045879662037,0.007113535422831774,0.0,0.0,-0.004734804388135672,0.0,0.0
3.188,-0.0343165248632431,0.03301893547177315,0.06018126010894776,-0.005954761523753405,0.007552255876362323,0.0,0.0,-0.004962071310728788,0.0,0.0
3.201,-0.02273322455585003,0.039607476443052285,1.2170777320861816,0.02504393458366394,0.011469020508229733,0.0,0.0,-0.005218518897891045,0.0,0.0
3.214,-0.02264262363314629,0.0385870672762394,0.31975129246711725,-0.0005669036763720214,0.015892377123236656,0.0,0.0,-0.005519513040781021,0.0,0.0
3.228,-0.011828838847577572,0.034588176757097244,0.15161140263080597,0.03592347353696823,0.01795118674635887,0.0,0.0,-0.005275632720440625,0.0,0.0
